"participant"	"item"	"context"	"rpitch"	"rintensity"	"rduration"	"prominence"	"trial"	"text"
"278"	"741"	"3"	"New"	357.572938871682	2.325	-0.372239460479844	"Noun"	5	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"279"	"820"	"3"	"New"	371.430370678944	4.471	-0.418710334858185	"Noun"	25	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"280"	"1004"	"3"	"NoAlternative"	-192.138858205754	4.79100000000001	-0.587786664902119	"Noun"	24	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"281"	"1050"	"3"	"NoAlternative"	NA	11.371	-0.480972660616309	"Adjective"	27	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"282"	"1169"	"3"	"NoAlternative"	79.6969258725698	1.679	-0.479573080261886	"Noun"	28	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"283"	"1170"	"3"	"NoAlternative"	-37.7225444876544	5.714	-0.443492503697404	"Adjective"	21	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"284"	"1171"	"3"	"NoAlternative"	NA	23.926	-0.22825865198098	"Noun"	28	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"285"	"1172"	"3"	"NoAlternative"	-238.370008450339	2.10199999999999	-0.400323708607746	"Noun"	12	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"286"	"1173"	"3"	"NoAlternative"	294.14300405456	1.238	-0.458307589482544	"Noun"	5	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"287"	"1174"	"3"	"NoAlternative"	1392.39205807659	10.258	-0.778669353998107	"Adjective"	15	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"288"	"1175"	"3"	"NoAlternative"	-118.108217968312	0.165999999999997	-0.38193461069797	"Noun"	16	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"289"	"1176"	"3"	"NoAlternative"	35.5123045538701	8.922	-0.727048732235627	"Noun"	4	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"290"	"1177"	"3"	"NoAlternative"	383.074734343689	4.753	-0.398030129620646	"Adjective"	17	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"291"	"1178"	"3"	"NoAlternative"	NA	9.956	-0.466619531261495	"Adjective"	15	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"292"	"1179"	"3"	"NoAlternative"	NA	-0.00600000000000023	-0.504556010752395	"Noun"	12	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"293"	"1180"	"3"	"NoAlternative"	-102.50752466971	-3.17699999999999	-0.328504066972036	"Noun"	19	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"294"	"207"	"3"	"NoAlternative"	1168.95111045583	-0.155000000000001	-0.0631789016215315	"Noun"	31	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"295"	"264"	"3"	"NoAlternative"	NA	4.857	-0.22314355131421	"Adjective"	8	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"296"	"741"	"3"	"NoAlternative"	1554.30444309791	8.062	-0.278203328497237	"Adjective"	18	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"297"	"820"	"3"	"NoAlternative"	722.452201195434	11.846	-0.212174519943636	"Adjective"	19	"I suspected that he would bring some delicious popcorn just as he usually does. And low and behold: he brought some salty popcorn."
"298"	"1004"	"3"	"Alternative"	1034.03497878444	8.455	-0.693147180559945	"Noun"	3	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"299"	"1050"	"3"	"Alternative"	193.182871753206	4.95700000000001	-0.543615446588982	"Noun"	8	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"300"	"1169"	"3"	"Alternative"	-246.308222759889	5.459	-0.314493329902438	"Adjective"	19	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"301"	"1170"	"3"	"Alternative"	-79.2774034403731	7.94199999999999	-0.500775287912489	"Adjective"	25	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"302"	"1171"	"3"	"Alternative"	NA	22.507	-0.0645385211375712	"Adjective"	18	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"303"	"1172"	"3"	"Alternative"	689.645487421633	7.15299999999999	0.114775514592428	"Adjective"	25	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"304"	"1174"	"3"	"Alternative"	-193.002368111302	11.032	-0.824175442966349	"Adjective"	29	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"305"	"1175"	"3"	"Alternative"	842.297277499479	0.552000000000007	-0.393488917061449	"Adjective"	10	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"306"	"1176"	"3"	"Alternative"	1335.71253461476	10.457	-0.174353387144778	"Adjective"	28	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"307"	"1177"	"3"	"Alternative"	64.5414554567896	4.60299999999999	-0.603916046832003	NA	26	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"308"	"1178"	"3"	"Alternative"	509.261340705366	8.779	-0.551176919289558	"Adjective"	6	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"309"	"1179"	"3"	"Alternative"	497.590904955205	2.794	-0.173271721274037	NA	13	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"310"	"1180"	"3"	"Alternative"	381.782516403923	5.31400000000001	-0.494018505449609	"Adjective"	27	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"311"	"207"	"3"	"Alternative"	540.211989888946	9.72799999999999	-0.298492988555996	"Adjective"	19	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"312"	"264"	"3"	"Alternative"	-300.559886124508	3.2	-0.52649174051039	"Noun"	33	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"313"	"741"	"3"	"Alternative"	316.963859673512	7.67399999999999	-0.31015492830384	"Adjective"	25	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"314"	"820"	"3"	"Alternative"	1309.82500341116	7.59400000000001	-0.199128675110336	"Adjective"	11	"I suspected that he would bring sweet popcorn as is common in Europe. And low and behold: he brought some salty popcorn."
"315"	"1004"	"4"	"New"	NA	2.747	0.987386653557885	"Noun"	7	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"316"	"1050"	"4"	"New"	NA	6.235	0.887303195000903	"Noun"	10	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"317"	"1169"	"4"	"New"	291.734010126163	-0.573000000000008	0.733969175080201	"Noun"	16	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"318"	"1170"	"4"	"New"	115.538792759824	2.61500000000001	0.8754687373539	"Noun"	26	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"319"	"1171"	"4"	"New"	-264.329177785732	3.886	1.52939520476056	"Noun"	19	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"320"	"1172"	"4"	"New"	NA	-2.184	0.741937344729377	"Noun"	34	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"321"	"1173"	"4"	"New"	237.591222467498	11.975	0.756326082181477	"Noun"	18	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"322"	"1174"	"4"	"New"	1571.10042845502	-3.131	1.40179854765586	"Adjective"	33	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"323"	"1175"	"4"	"New"	-69.710975621236	5.42400000000001	1.46633706879343	"Noun"	8	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"324"	"1176"	"4"	"New"	-211.489740626489	9.497	0.82098055206983	"Noun"	36	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"325"	"1177"	"4"	"New"	120.063813039687	4.001	0.675128675057267	"Noun"	33	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"326"	"1178"	"4"	"New"	479.427880024012	4.80200000000001	0.896088024556635	"Noun"	7	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"327"	"1179"	"4"	"New"	147.109768013975	-0.0139999999999958	1.09861228866811	"Noun"	23	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"328"	"1180"	"4"	"New"	-82.8576124665595	7.53999999999999	0.800777844752311	"Noun"	26	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"329"	"207"	"4"	"New"	-34.6026817788108	3.169	1.15923691048454	"Noun"	21	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"330"	"264"	"4"	"New"	-427.982627147989	-3.295	0.715620036412004	"Noun"	27	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"331"	"741"	"4"	"New"	216.380450162698	3.35299999999999	0.975379648244162	"Noun"	28	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"332"	"820"	"4"	"New"	-34.4567147894984	6.161	1.12601126285622	"Noun"	10	"Mary collects ceramics. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"333"	"1004"	"4"	"Alternative"	174.969295923964	1.68299999999999	0.587786664902119	"Noun"	19	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"334"	"1050"	"4"	"Alternative"	NA	6.57700000000001	0.800777844752311	"Noun"	32	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"335"	"1169"	"4"	"Alternative"	1833.85597719437	4.15700000000001	0.92494879461727	"Adjective"	29	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"336"	"1170"	"4"	"Alternative"	1358.28124676241	6.565	1.00822822719984	"Noun"	16	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"337"	"1171"	"4"	"Alternative"	NA	9.297	1.00764051046238	"Adjective"	33	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"338"	"1172"	"4"	"Alternative"	319.810951217421	-2.21499999999999	0.712949807856125	"Noun"	10	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"339"	"1173"	"4"	"Alternative"	347.432213275908	10.328	0.792238083204176	"Noun"	6	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"340"	"1174"	"4"	"Alternative"	NA	-1.004	1.17411984117625	"Adjective"	13	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"341"	"1175"	"4"	"Alternative"	NA	2.55200000000001	1.54044504094715	"Adjective"	18	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"342"	"1176"	"4"	"Alternative"	120.179415028632	10.819	1.25276296849537	"Adjective"	10	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"343"	"1177"	"4"	"Alternative"	341.655671172984	10.04	0.841567185678218	"Adjective"	13	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"344"	"1178"	"4"	"Alternative"	100.575654648872	3.038	0.84078317936601	"Noun"	16	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"345"	"1179"	"4"	"Alternative"	6.13821194667224	-1.96000000000001	1.01693425765384	"Noun"	8	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"346"	"1180"	"4"	"Alternative"	140.974506280297	8.785	0.92676203174145	"Noun"	13	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"347"	"264"	"4"	"Alternative"	-526.416724759664	0.900999999999996	1.02961941718116	"Noun"	2	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"348"	"741"	"4"	"Alternative"	293.904484524264	3.533	1.6094379124341	"Noun"	17	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"349"	"820"	"4"	"Alternative"	289.112270188403	9.771	1.22644566017799	"Noun"	17	"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"350"	"1004"	"4"	"NoAlternative"	178.587278453066	2.19800000000001	0.693147180559945	"Noun"	30	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"351"	"1050"	"4"	"NoAlternative"	-388.525002540939	8.22	0.884202417322655	"Noun"	20	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"352"	"1169"	"4"	"NoAlternative"	-72.1278526104651	-0.299999999999997	0.762140052046897	"Noun"	9	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"353"	"1170"	"4"	"NoAlternative"	-360.687998830436	1.074	1.07044141170141	"Noun"	3	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"354"	"1171"	"4"	"NoAlternative"	NA	3.73	1.45083288225746	"Noun"	5	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"355"	"1172"	"4"	"NoAlternative"	NA	-3.61199999999999	0.829279354884525	"Noun"	23	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"356"	"1173"	"4"	"NoAlternative"	383.763371603789	7.455	0.82098055206983	"Noun"	34	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"357"	"1174"	"4"	"NoAlternative"	-705.075011581576	4.149	1.02585293438568	"Adjective"	8	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"358"	"1175"	"4"	"NoAlternative"	173.6899461093	4.14999999999999	0.466619531261495	"Noun"	29	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"359"	"1176"	"4"	"NoAlternative"	-258.379743607656	6.151	0.741937344729377	"Noun"	15	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"360"	"1177"	"4"	"NoAlternative"	-1.21973115039599	5.33799999999999	0.980829253011726	"Noun"	1	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"361"	"1178"	"4"	"NoAlternative"	334.678666861684	4.06100000000001	0.847297860387204	"Noun"	32	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"362"	"1179"	"4"	"NoAlternative"	-44.2766261780749	-0.194000000000003	0.884202417322655	"Noun"	35	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"363"	"1180"	"4"	"NoAlternative"	-64.8960365857917	5.02200000000001	1.19770319131234	"Noun"	8	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"364"	"207"	"4"	"NoAlternative"	230.674186169277	-0.420000000000002	0.773189888233482	"Noun"	6	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"365"	"264"	"4"	"NoAlternative"	NA	8.20999999999999	0.93826963859293	"Adjective"	15	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"366"	"741"	"4"	"NoAlternative"	NA	2.706	1.47810191037301	"Noun"	4	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"367"	"820"	"4"	"NoAlternative"	543.471910158336	8.747	0.756326082181477	"Noun"	28	"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
"368"	"1004"	"5"	"New"	NA	6.155	-1.57553636075842	"Noun"	13	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"369"	"1050"	"5"	"New"	109.458246237539	1.14700000000001	-0.160342650075179	"Noun"	25	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"370"	"1169"	"5"	"New"	-142.422225539255	-1.004	-0.528067430200497	"Noun"	27	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"371"	"1170"	"5"	"New"	57.2003425651674	4.67700000000001	-0.575364144903562	"Noun"	20	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"372"	"1171"	"5"	"New"	201.25725584008	1.48699999999999	-0.121360857004267	"Noun"	36	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"373"	"1172"	"5"	"New"	-88.3588056694289	-2.255	-0.510825623765991	"Noun"	4	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"374"	"1173"	"5"	"New"	472.022475068424	0.156000000000006	-0.321583624127462	"Noun"	3	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"375"	"1174"	"5"	"New"	254.975721250262	-0.440999999999988	0	"Noun"	22	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"376"	"1175"	"5"	"New"	-76.4753860704895	-4.67700000000001	-0.470003629245735	"Noun"	14	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"377"	"1176"	"5"	"New"	-92.5950286065806	0.189000000000007	-0.456758402495715	"Noun"	8	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"378"	"1177"	"5"	"New"	-59.3730994336007	-4.82300000000001	-0.535518236356362	"Noun"	22	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"379"	"1178"	"5"	"New"	-34.4345196005586	3.592	-0.438254930931155	"Noun"	13	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"380"	"1179"	"5"	"New"	66.135683837805	-5.187	-0.174353387144778	"Noun"	2	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"381"	"1180"	"5"	"New"	82.0007967274059	-3.324	-0.276253376628158	"Noun"	18	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"382"	"207"	"5"	"New"	758.713602591017	7.956	-0.0588405000229333	"Noun"	35	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"383"	"741"	"5"	"New"	334.125792112925	1.985	-0.362905493689369	"Noun"	21	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"384"	"820"	"5"	"New"	421.497127627799	1.288	0	"Noun"	21	"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"385"	"1004"	"5"	"Alternative"	1021.2735632819	3.517	-0.196710294246054	"Adjective"	26	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"386"	"1050"	"5"	"Alternative"	411.601761352757	6.40700000000001	0.167054084663166	"Adjective"	14	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"387"	"1169"	"5"	"Alternative"	661.054380168476	5.297	-0.062520356981334	"Adjective"	1	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"388"	"1170"	"5"	"Alternative"	203.868028859158	3.17299999999999	-0.0800427076735365	"Adjective"	8	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"389"	"1171"	"5"	"Alternative"	NA	9.19	-0.194156014440958	"Adjective"	11	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"390"	"1172"	"5"	"Alternative"	432.49428693251	4.42	-0.538996500732687	"Adjective"	17	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"391"	"1173"	"5"	"Alternative"	34.0820582259653	-0.213000000000008	-0.336472236621213	"Noun"	27	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"392"	"1174"	"5"	"Alternative"	NA	-22.633	-1.91364928683709	"Adjective"	11	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"393"	"1175"	"5"	"Alternative"	NA	3.495	0	"Adjective"	26	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"394"	"1176"	"5"	"Alternative"	-197.682332849672	2.444	-0.371563556432483	"Noun"	19	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"395"	"1177"	"5"	"Alternative"	56.1451696028812	0.576000000000008	-0.559615787935422	"Adjective"	10	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"396"	"1178"	"5"	"Alternative"	NA	13.453	0.312374685042152	"Adjective"	25	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"397"	"1179"	"5"	"Alternative"	65.464668460869	-2.42	-0.133531392624523	"Noun"	25	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"398"	"1180"	"5"	"Alternative"	NA	2.231	-0.287682072451781	"Noun"	5	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"399"	"207"	"5"	"Alternative"	NA	2.294	0.121360857004267	"Adjective"	11	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"400"	"264"	"5"	"Alternative"	NA	8.46299999999999	0.207639364778244	"Adjective"	16	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"401"	"741"	"5"	"Alternative"	1171.20857325384	5.10299999999999	0.414433778090925	"Adjective"	9	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"402"	"820"	"5"	"Alternative"	288.345499517529	1.961	0.356674943938732	"Noun"	33	"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"403"	"1004"	"5"	"NoAlternative"	NA	1.289	-0.22314355131421	"Noun"	1	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"404"	"1050"	"5"	"NoAlternative"	390.248085328538	3.45999999999999	-0.0666913744986724	"Adjective"	2	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"405"	"1169"	"5"	"NoAlternative"	-1056.21932293264	2.319	-0.259511195485084	"Noun"	15	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"406"	"1170"	"5"	"NoAlternative"	175.771675385126	5.084	-0.149531733970964	"Noun"	33	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"407"	"1171"	"5"	"NoAlternative"	442.476538107219	0.646000000000001	-0.693147180559945	"Noun"	24	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"408"	"1172"	"5"	"NoAlternative"	-265.533877338434	-3.815	-0.641853886172395	"Noun"	28	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"409"	"1173"	"5"	"NoAlternative"	40.2304727475433	1.32199999999999	-0.268263986594679	"Noun"	15	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"410"	"1174"	"5"	"NoAlternative"	1361.03027977264	2.51100000000001	-0.0588405000229333	"Noun"	34	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"411"	"1175"	"5"	"NoAlternative"	45.6171176725383	2.685	0.111225635110224	"Adjective"	3	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"412"	"1176"	"5"	"NoAlternative"	7.00889122552004	-0.222999999999999	-0.34294475112683	"Noun"	33	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"413"	"1177"	"5"	"NoAlternative"	531.249848654768	-3.444	-0.502091943797236	"Adjective"	34	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"414"	"1178"	"5"	"NoAlternative"	404.709640508286	5.68499999999999	-0.231801614057324	"Adjective"	1	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"415"	"1179"	"5"	"NoAlternative"	-374.366505517194	-0.689000000000007	-0.233614851181505	"Noun"	15	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"416"	"1180"	"5"	"NoAlternative"	369.306527088904	-1.29600000000001	-0.405465108108164	"Noun"	29	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"417"	"207"	"5"	"NoAlternative"	1326.49295788961	2.08499999999999	-0.175890666463664	"Adjective"	24	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
"418"	"264"	"5"	"NoAlternative"	938.734775878715	-1.19	-0.0769610411361283	"Noun"	30	"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
